,Song ID,asset_id,Title,songtrust_composer,youtube_writers
2228781,3148885,A437530423206977,RESPIRAR (INHALE AND EXHALE),"TRIVELLATO, GIORDANO","GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2228783,2859149,A929271292429317,RESPIRAR Y MEDITAR,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO, TOBACCO MUSIC EDITION"
2228785,2859155,A515084320804695,RESPIRATION,TRIVELLATO,"GIORDANO TRIVELLATO, GIULIANO SACCHETTO, TOBACCO MUSIC EDITION"
2228813,3105127,A108711879541623,RESPITE,"SINCLAIR, ANDREW",SINCLAIR ANDREW
2228859,2361865,A625385864517243,REST,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2229102,73976,A843440558923225,REST IN YOU,"PEACOCK, MICAH",PEACOCK MICAH
2229230,3136237,A951541946077988,REST OF MY LIFE,CARRION/GAEZ/MCNUTT/XAVIER/MILLER,DOUGLAS CARRION/RICARDO ARMANDO GAEZ/DUSTIN GARRETT MILLER/BAD XAVIER
2229233,3136237,A202452175584087,REST OF MY LIFE,CARRION/GAEZ/MCNUTT/XAVIER/MILLER,CARRION/GAEZ/MCNUTT/MILLER/XAVIER
2229260,14061,A955606840926214,REST YOUR LITTLE SOUL,CHILDS/RENSTROM,CHILDS JAMES;RENSTROM DANIEL
2229353,2439865,A955453105470244,RESTAURANT MUSIC,"TRIVELLATO, GIORDANO","GIORDANO TRIVELLATO, GIULIANO SACCHETTO, TOBACCO MUSIC EDITION"
2229360,2859239,A406650145856806,RESTAURANT MUSIC (INSTRUMENTAL MUSIC),TRIVELLATO,GIORDANO TRIVELLATO; TOBACCO MUSIC EDITION; GIULIANO SACCHETTO
2229374,3138697,A939960698125937,RESTFUL,"MICALLEF, JOSEPH",MICALLEF JOSEPH
2229381,2859271,A312614213895545,RESTFUL MOMENTS OF WELLNESS,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2229382,2859271,A504946549942828,RESTFUL MOMENTS OF WELLNESS,TRIVELLATO,GIORDANO TRIVELLATO; GIULIANO SACCHETTO; TOBACCO MUSIC EDITION
2229384,2859278,A443090434641542,RESTFUL NIGHT,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2229386,2859279,A205895477210441,RESTFUL NOISES,TRIVELLATO,"GIORDANO TRIVELLATO, GIULIANO SACCHETTO, TOBACCO MUSIC EDITION"
2229387,2859279,A176892718422698,RESTFUL NOISES,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2229391,2360088,A768036677363924,RESTFUL SLEEP,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2229392,2360088,A547356598757119,RESTFUL SLEEP,TRIVELLATO,GIORDANO TRIVELLATO; TOBACCO MUSIC EDITION; GIULIANO SACCHETTO
2229394,2360088,A130418487463538,RESTFUL SLEEP,TRIVELLATO,TRIVELLATO GIORDANO
2229396,2360088,A859508591177726,RESTFUL SLEEP,TRIVELLATO,"GIORDANO TRIVELLATO, GIULIANO SACCHETTO, TOBACCO MUSIC EDITION"
2229502,3003963,A268212166558614,RESTLESS,BLACKWELL/JOHNSON,CHADWICK JOHNSON;SAMUEL BLACKWELL
2230059,85541,A275325110848339,RESTLESS,WALKER/BERESFORD,WALKER/BERESFORD
2230748,3064261,A877667708837957,RESTLESS GYPSY,"DUREN, STEVE",DUREN  STEVE EDWARD
2230804,2859322,A622856309869438,RESTORATION,TRIVELLATO,TRIVELLATO GIORDANO
2230817,2859322,A951583080762674,RESTORATION,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO, TOBACCO MUSIC EDITION"
2230823,2859333,A259027853795776,RESTORATIVE SOUNDS FOR YOGA,TRIVELLATO,"GIORDANO TRIVELLATO, GIULIANO SACCHETTO, TOBACCO MUSIC EDITION"
2230824,3146266,A235776064997730,RESTORATIVE YOGA,"TRIVELLATO, GIORDANO","GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2230827,3146266,A466890079515559,RESTORATIVE YOGA,"TRIVELLATO, GIORDANO","G SACCHETTO, GIORDANO TRIVELLATO, TOBACCO MUSIC EDITION"
2230828,3146266,A247896147461327,RESTORATIVE YOGA,"TRIVELLATO, GIORDANO",SACCHETTO GIULIANO/TRIVELLATO GIORDANO
2230830,3146266,A551416507638153,RESTORATIVE YOGA,"TRIVELLATO, GIORDANO","GIORDANO TRIVELLATO, SACCHETTO GIULIANO, TOBACCO MUSIC EDITION"
2230831,3146266,A947556886079865,RESTORATIVE YOGA,"TRIVELLATO, GIORDANO",GIORDANO TRIVELLATO/ SACCHETTO GIULIANO
2230832,2859335,A202310157749681,RESTORATIVE YOGA (CALMING MUSIC),TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2230848,3061883,A951255105827821,RESTORE ME,LEWIS/KACZOR,KACZOR LAURA;LEWIS AMY
2230854,2859354,A752840018911266,RESTOTATIVE YOGA,TRIVELLATO,"GIORDANO TRIVELLATO, TOBACCO MUSIC EDITION, SACCHETTO GIULIANO"
2230864,3051209,A139932619764111,RESTRICTED,EVAN/LEARY/ZISIS/BELL/CALLEJA/DUNN,CALLEJA/DUNN/BELL/LEARY/ZISIS/ROSS
2230866,3051209,A514404480360759,RESTRICTED,EVAN/LEARY/ZISIS/BELL/CALLEJA/DUNN,"BELL, ISRAEL;CALLEJA, LUKE;DUNN, XAVIER;LEARY, NICHOLLE;ROSS, EVAN;ZISIS, DINO"
2230882,3139551,A460284107717660,RESURFACING,"MICALLEF, JOSEPH",JOSEPH MICALLEF (ARRANGER)
2231713,2859361,A773322897539787,RESURRECTION (VAMPIRES),TRIVELLATO,"GIORDANO TRIVELLATO, GIULIANO SACCHETTO, TOBACCO MUSIC EDITION"
2231735,3098557,A647385270528113,RETALIATION,BOSTICK/BALDWIN/LUVINER,BALDWIN K/LUVINER V/BOSTICK T
2231759,2364486,A874665185338132,RETARD RIOT,PAFFORD/KRAUSE/STEPHENSON,CHARLES R STEPHENSON;DOUG KRAUSE;JAMES PAFFORD
2231760,2364485,A874665185338132,RETARD RIOT,"STEPHENSON, CHARLES",CHARLES R STEPHENSON;DOUG KRAUSE;JAMES PAFFORD
2231773,724138,A917484433691495,RETARDED FREN (THOM YORKE & JONNY GREENWOOD VERSION),"DUMILE, DANIEL",DUMILE DANIEL THOMPSON
2231775,2316160,A407356258306917,RETENTION,"LAMB, ISAAC",HONEYCUTT MATTHEW;LAMB ISAAC
2231779,2859368,A451567406945136,RETIROS DE YOGA,TRIVELLATO,"GIORDANO TRIVELLATO, GIULIANO SACCHETTO, TOBACCO MUSIC EDITION"
2231786,2443936,A132315643956324,RETRACE,"HOLLINS, DESMOND",DESMOND HOLLINS
2231957,709317,A451608319659157,RETRIEVER,"JACKSON, GARY",JACKSON GARY;KALB DANIEL;SCHMIDT JASON;SWAIN JOSHUA
2231959,480204,A451608319659157,RETRIEVER,KALB/GOODWIN/JACKSON/SCHMIDT/SWAIN,JACKSON GARY;KALB DANIEL;SCHMIDT JASON;SWAIN JOSHUA
2231980,2239501,A210105375638702,RETRO,BURNETT/BROWN/RAN,CARL BURNETT;DANIEL CHIA XING RAN;PAUL RAYMOND BROWN
2232574,2368751,A958656708828968,RETURN OF THE BLACK KINGS,"CHERRY, KEITH",CHERRY KEITH
2232575,2276744,A519385543165859,RETURN OF THE GRIND,MOHAMMED/GILLIARD,DURELL MOHAMMED;STEVEN GILLIARD
2232585,3102950,A459114969171363,RETURN OF THE TRES,THOMAS/MARTIN/MARTINEZ,ALEJANDRO MARTINEZ;DAVID THOMAS;IVAN MARTIN
2232587,3112083,A653678903819762,RETURN TO CAMP GRANADA,"SHERMAN, ALLAN",SHERMAN ALLAN
2232617,3063655,A411238460050022,RETURN TO LOVE,MENDELSOHN/CSASZAR,CSASZAR  ELOED;MENDELSOHN JULIAN
2232679,2859393,A338602486218692,RETURN TO YOURSELF (REIKI HEALING MUSIC),TRIVELLATO,TRIVELLATO GIORDANO
2232729,2859397,A905253460223823,RETURNING FLIGHT,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2233205,13857,A406381993663541,REUNION,SMITH,JAMES THOMAS SMITH;OLIVER DAVID SIM;ROMY ANNA MADLEY CROFT
2233220,13857,A164526698277899,REUNION,SMITH,MADLEY CROFT ROMY;SMITH JAMES
2233226,13857,A841040464522821,REUNION,SMITH,MADLEY CROFT  ROMY ANNA;SIM  OLIVER DAVID;SMITH  JAMES THOMAS
2233421,2859402,A526615202777863,REUNION (LUCID DREAMING),TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO, TOBACCO MUSIC EDITION"
2233535,2222568,A836784805332744,REVEAL,LUNN/GRETZ/MELLINGER/WEYANDT,DANIEL WILLIAM WEYANDT;JEFFREY THOMAS GRETZ;MARTIN LUNN;SCOTT  HOWARD MELLINGER
2234747,2310793,A828874685978425,REVELATION,"KLASHTORNI, KONSTANTIN",KONSTANTIN KLASHTORNI
2235041,16023,A524502671168460,REVELATIONS,YOUNG,BOYCE  DOUG;GEER  WES;SHAIN  JERRAD;VAUGHT  BEN;YOUNG  MARK
2235075,16023,A549673760525026,REVELATIONS,YOUNG,ELI  MIKE;JONES  JON;MCCONNELL  SEAN;THOMPKINS  CHRIS;YOUNG  JAMES
2235166,3105125,A543197701403399,REVENANT,"SINCLAIR, ANDREW",SINCLAIR ANDREW
2235713,3018991,A819211683898747,REVERB ISLAND,"ROGERS, THOMAS",THOMAS GILES ROGERS
2235721,2276406,A528253000667736,REVERED,"BLACK, DAMIAN",DAMIAN JAMOHL BLACK;SAMUEL ARTHUR ANDERSON
2235800,3142520,A844050599725706,REVERENCE YOGA MUSIC  INSTRUMENTAL CLASSICAL MUSIC TO SOOTHE THE MIND,"TRIVELLATO, GIORDANO",GIULIANO SACCHETTO-GIORDANO TRIVELLATO
2236351,3105124,A413540234688311,REVISIONS,"SINCLAIR, ANDREW",SINCLAIR ANDREW
2236364,3146456,A839106261259708,REVITALIZE  MUSIC FOR RELAXATION MEDITATION AND HOLISTIC HEALTH,"TRIVELLATO, GIORDANO",GIULIANO SACCHETTO-GIORDANO TRIVELLATO
2236366,3149241,A909789069275122,REVITALIZE YOUR SOUL (MUSIC FOR EXERCISES),"TRIVELLATO, GIORDANO",GIULIANO SACCHETTO-GIORDANO TRIVELLATO
2236427,2282292,A108487237720746,REVIVAL,"PROAL, AIMEE",PROAL AIMEE
2236488,2527390,A658307396892887,REVIVAL,"HUSZAR, EDMOND",HUSZAR EDMOND
2236779,708323,A854272986734941,REVOLUCIONAR,"MORENO, ANNETTE",MORENO ANNETTE
2238875,2396161,A349323085101244,REVOLUTION,PENTZ/DEGASPERIS/OLSEN/SOMANI,DEGASPERIS ALESSIA;OLSEN MORTEN;PENTZ THOMAS;SOMANI HUSSAIN
2238877,2396161,A602281101769681,REVOLUTION,PENTZ/DEGASPERIS/OLSEN/SOMANI,PENTZ T/DEGASPERIS A/OLSEN M/SOMANI H
2238895,2396161,A170108862319171,REVOLUTION,PENTZ/DEGASPERIS/OLSEN/SOMANI,DEGASPERIS BRIGANTE ALESSIA;DIPLO;OLSEN MORTEN BRANGSTRUP;SOMANI  HUSSAIN
2240304,2207946,A267098202853357,REVOLUTION (BBOY ANTHEM),ANDERSON /GAINES,ANDERSON ANTHONY;GAINES STEPHEN
2240311,3213988,A935194344801426,REVOLUTION DUB,GROSSMAN/GORE,GORE MICHAEL;GROSSMAN DANIEL
2240479,2859449,A535355823609273,REWIND,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO, TOBACCO MUSIC EDITION"
2242335,2447112,A110003534287957,REWIND ERASE RESET GAVE YOU AWAY,"MATTINGLY, JONATHAN",MATTINGLY JONATHAN
2242384,796769,A938239296468175,REYMUSULMAN,LAZARO CAPELLAN/FIGUEROA,ALEXIS FIGUEROA;CHAMIR JOSE LAZARO CAPELLAN
2242388,853966,A205465318072205,RF 104,MARCHENKO/BULANOV/SMIRNOV,ANTON MARCHENKO;NIKOLAY BULANOV;PAVEL SMIRNOV
2242448,724111,A239911902482635,RHYMIN SLANG (DAVE SITEK REMIX),DUMILE/GILYARD,DUMILE DANIEL THOMPSON;GILYARD OMAR
2242515,12393,A912582612647051,RHYTHM,SMITH,BAKER IVAN;EWEN JAMES;ROLSKI JOHN;SMITH MICHAEL;TELL PERRY;TONY KACZYNSKI
2242563,3146566,A211571528658211,RHYTHM,"TRIVELLATO, GIORDANO",GIULIANO SACCHETTO-GIORDANO TRIVELLATO
2242576,706604,A367284076724971,RHYTHM IS YOU,SCOTT/SCOTT/SCOTT/STALLWORTH,FRANK DAVID STALLWORTH;MARK SCOTT;MARQUIS SCOTT;RASAN MELVIN SCOTT
2242692,2859465,A452803144006742,RHYTHM OF LOVE  SUMMER PARTY SOUNDTRACK,TRIVELLATO,"G SACCHETTO, GIORDANO TRIVELLATO, TOBACCO MUSIC EDITION"
2242695,2859468,A613025157883390,RHYTHM OF SEX,TRIVELLATO,"G SACCHETTO, GIORDANO TRIVELLATO, TOBACCO MUSIC EDITION"
2242730,2859478,A257198641742769,RHYTHMIC TRIBAL DRUMMING,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2242963,2191069,A975795347213177,RICHTER,"PUSTI, MATTHEW",PUSTI MATTHEW
2242969,2859488,A349662367965334,RICHTIG JOGGEN,TRIVELLATO,"GIORDANO TRIVELLATO, GIULIANO SACCHETTO, TOBACCO MUSIC EDITION"
2247387,2413491,A534943333626175,RIDE A COCK HORSE,DP/MICALLEF,DP
2247535,3106509,A544517901291424,RIDE IT OUT (FEAT. MOMOH),"FRANKEN, COLIN",FRANKEN COLIN
2247963,872157,A469717223443243,RIDE OR DIE,"COSGROVE, MATHEW",COSGROVE MATHEW;DABELSTEIN KERROD;FLANNERY RHYS;LAYT BLAIR
2248078,2184813,A140495308948394,RIDE OUT,"CAMPBELL, MARIO",MARIO D CAMPBELL
2248323,872187,A539017052142244,RIDE UP,VON MERING/SCHULTZ,CARTER REEVES SCHULTZ;DAVID MICHAEL VON MERING
2248604,51479,A603988954647296,RIDE WITH ME,HUDDLESTON,CARMEN MONIQUE CLAYTON;RAYNARD DEMARRIO HUDDLESTON
2248745,3136759,A127870400602916,RIDERS,MCKECKNEY/BAILEY/MACKENZIE/OMER/SOMERVILLE/MURRAY/BAKER/DAVIS/GEORGIOU/WOODS/BEASLEY/FOULKES/STANNARD/GALLAGHER,CAAN WOODS;CHRISTOPHER MCKECKNEY;JAMES MACKENZIE;JAMES MURRAY;JULIAN GALLAGHER;LEE BAILEY;MARCEL SOMERVILLE;MUSTAFA OMER;OLIVER GEORGIOU;PETER DAVIS;RICHARD STANNARD;SAMUEL FOULKES;STUART BAKER;THOMAS BEASLEY
2248792,3136229,A945670043929056,RIDIN HIGH,FREEZE/MCNUTT/XAVIER/KUMAGAI/MILLER,BRAD XAVIER;DUSTIN MILLER;LOUIS FREEZE;MICHAEL KUMAGAI;TIMOTHY MCNUTT
2248927,2859516,A213117551537292,RIDURRE LO STRESS,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO, TOBACCO MUSIC EDITION"
2248953,2362837,A741626148134560,RIFLEXOLOGY,TRIVELLATO,GIULIANO SACCHETTO-GIORDANO TRIVELLATO
2249291,2469923,A829196691002746,RIGHT GIRL,NICKELSEN/KIRCH/MONACO/BROCK/WALKER/OCALLAGHAN,BROCK KENNEDY / KIRCH PATRICK JOHN / MONACO JARED J / NICKELSEN GARRETT DANIEL / O CALLAGHAN JOHN CORNELIUS V / WALKER BRADLEY GLENN
2249344,3088575,A342464826678468,RIGHT HERE,DAWSON/FRANCOIS /TUNE/MILLER /KRANE,DAWSON  GREGORY;FRANCOIS  MAURICE;KRANE  ZACHARY;MILLER ANDREENA;TUNE  ADAM
2249355,3088575,A836767853572547,RIGHT HERE,DAWSON/FRANCOIS /TUNE/MILLER /KRANE,ADAM TUNE;ANDREENA MILLER;GREGORY DAWSON;MAURICE FRANCOIS;ZACHARY KRANE
2249947,3011479,A918021153917032,RIGHT NAH,"LAURANT, TEVELLE",LAURANT TEVELLE
2252923,12394,A823701613451761,RIGHT NOW,SMITH,DAVID GUETTA;ESTHER RENAY DEAN;GIORGIO TUINFORT;MIKKEL STORLEER ERIKSEN;NICK ROTTEVEEL;SHAFFER SMITH;TOR ERIK HERMANSEN
2252926,12394,A659629488014263,RIGHT NOW,SMITH,FRANK DEAN;GIORGIO HESDEY TUINFORT;MIKKEL ERIKSEN;NICK ROTTEVEEL;PIERRE GUETTA;SHAFFER SMITH;TOR HERMANSEN
2252980,12394,A137691421254624,RIGHT NOW,SMITH,ESTER DEAN;SHAFFER SMITH
2252996,12394,A566715502813200,RIGHT NOW,SMITH,BLIGE/LAWRENCE/LAWRENCE/NAPIER/SMITH
2253001,12394,A427863160039422,RIGHT NOW,SMITH,ESTER DEAN / MIKKEL ERIKSEN / ROBYN FENTY / DAVID GUETTA / TOR HERMANSEN / TERIUS NASH / NICK ROTTEVEEL / SHAFFER SMITH / GIORGIO TUINFORT
2253005,12394,A237552553596597,RIGHT NOW,SMITH,BLIGE MARY;LAWRENCE GUY;LAWRENCE HOWARD;NAPIER JAMES;SMITH SAMUEL
2253197,12394,A224891656640012,RIGHT NOW,SMITH,DAVID GUETTA;ERIKSEN  MIKKEL STORLEER;ESTHER  DEAN;FENTY  ROBYN RIHANNA;NASH  TERIUS YOUNGDELL;ROTTEVEEL  NICK;SMITH  SCHAFFER;TOR ERIK HERMANSEN;TUINFORT  GIORGIO
2254633,2320635,A605359324957516,RIGHT NOW,MAZUR,[C] MAZUR
2255298,3110033,A821163511543573,RIGHT NOW,SIDLER/COPLAN/ORRALL,IVO SIDLER;JEFF COPLAN;ROBERT ORRALL
2257703,847503,A936880739887292,RIGHT NOW,NUNN/SPEARS,LAPARIS NUNN;MARSHON TARELL SPEARS
2259379,3101514,A843775592369434,RIGHT NOW,VITIA/TIRHEIMER/RATCLIFF/EVERT/POYTHRESS,EVERT ALEXANDER LEE / POYTHRESS JARED / RATCLIFF BRANDEN / TIRHEIMER ALEXANDER DANA / VITIA NJOMZA
2260363,664914,A159549153825172,RIGHT ON TIME,"LUCCA, ANTHONY",TONY LUCCA
2260599,2520407,A577017859083364,RIGHT ON TIME,JOHNSON,GEORGE HENRY JOHNSON;LOUIS JOHNSON;QUINCY JONES
2260664,730199,A775914295243676,RIGHT PAST THE HORIZON,"LEDAUPHIN, CEDRIC",LEDAUPHIN CEDRIC
2260665,2859546,A531069658706450,RIGHT PATH,TRIVELLATO,GIORDANO TRIVELLATO; SACCHETTO GIULIANO
2260666,2859546,A644042041279662,RIGHT PATH,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2260817,2281014,A511060181377412,RIGHT WHERE WE BELONG,RYAN/KROPP,SEAN RYAN;TAYLOR AARON KROPP
2260824,2331989,A838394743599070,RIGHT WITH YOU,DEVAULT,DEVAULT SAGE
2260839,505907,A705070621183759,RIGHTEOUS RASTA,CAMERON/UNKNOWN/WALKER,LEON AGUSTUS CAMERON;SYLFORD WALKER;UNKNOWN UNKNOWN
2260879,2439562,A105647971233564,RILASSAMENTO,"TRIVELLATO, GIORDANO","GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2260882,2859591,A433088849587878,RILASSAMENTO GIORNALIERO,TRIVELLATO,"GIORDANO TRIVELLATO, GIULIANO SACCHETTO, TOBACCO MUSIC EDITION"
2260883,2859608,A363551717698051,RILASSAMENTO PER LA MEDITAZIONE,TRIVELLATO,"GIORDANO TRIVELLATO, GIULIANO SACCHETTO, TOBACCO MUSIC EDITION"
2260884,3148939,A827025774724572,RILASSAMENTO PROFONDO,"TRIVELLATO, GIORDANO","GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2260885,2859624,A212762986310758,RILASSAMENTO: CALMARE I SENSI DI COLPA,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2260886,2859625,A137921638295275,RILASSAMENTO: CALMARE LA PAURA,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2260887,2859631,A307645452642078,RILASSAMENTO: CANTI GREGORIANI NEW AGE,TRIVELLATO,GIORDANO TRIVELLATO; SACCHETTO GIULIANO
2260888,2859636,A934877900859311,RILASSAMENTO: HANG DRUM,TRIVELLATO,GIORDANO TRIVELLATO; SACCHETTO GIULIANO
2260889,2859639,A302884747357982,RILASSAMENTO: MEDICINA NATURALE,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2260890,2859659,A109173930966800,RILASSAMENTO: MUSICA RILASSANTE PER RISTORANTI,TRIVELLATO,GIORDANO TRIVELLATO; SACCHETTO GIULIANO
2260891,2859660,A405106956388653,RILASSAMENTO: MUSICA STRUMENTALE PER MASSAGGI TERAPEUTICI,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2260892,2859666,A631796721026157,RILASSAMENTO: PIANOFORTE (MUSICA NEW AGE),TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2260893,2859677,A662853719088539,RILASSAMENTO: VIOLINO NEW AGE,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2260938,2269544,A868801087527202,RING A BELL,RADDON/HANCOCK/BJARNSON/WILLIAMS,BJARNSON FINN;HANCOCK JOHN;RADDON RYAN;WILLIAMS BECKY
2261013,280778,A811896104671280,RING THE BELL,"DIENEL, CASEY",DIENEL CASEY SUSAN
2261159,825116,A867116058248638,RIO,SITEK/REZA/BUSTILLOS/CARREON ZUNIGA,ALEJANDRO BUSTILLOS;DAVE ANDREW SITEK;HECTOR JESUS CARREON ZUNIGA;PAULINA REZA
2261250,391842,A406595709812217,RIOSECO,ZUBKOVS/ASHBURN/JOSS/BURKE-MORAN/VICKERS/JAMIESON,ASHBURN JONATHAN;BURKE-MORAN ERIN;JAMIESON PHILIP;JOSS CALVIN;VICKERS JOE;ZUBKOVS JANI
2261472,872906,A153596064816224,RIOT,RILEY/DICKSON/LABELLA/PRATHER/HUTCHISON/BACKER,CHRISTOPHER LABELLA;DAVID DICKSON;DAVON PRATHER;JACOB EHRLICH BACKER;MYKAL RILEY;WILLIAM EVAN HUTCHISON
2261613,2542963,A758059488356354,RIP IT DOWN,HAMILTON,GEORGE ADAM HAMILTON
2261672,3136224,A611758719698248,RIP THE NIGHT AWAY,CARRION/MCNUTT/XAVIER/MILLER,CARRION DOUGLAS;MC NUTT TIM;MILLER DUSTIN;XAVIER THOMAS
2261673,2184017,A143016528827515,RIP TIDE,CHERIFF/HEMERLEIN,DANIEL  PAUL HEMERLEIN;JACOB LEE CHERIFF
2261694,3002068,A770108053439059,RIPPED KNEES,SPUNT/RANDALL,RANDALL RANDY;SPUNT DEAN
2261695,3002068,A425548940196779,RIPPED KNEES,SPUNT/RANDALL,DEAN ALLEN SPUNT;RANDY STEVEN RANDALL
2261708,2308212,A642027929909779,RIPPING ME,MORRIS/MAYTORENA/MILLER/SWEDA/DANDA,GRANT LOUIS MORRIS;JAMES CHRISTOPHER DANDA;LONNIE VENCENT MILLER;MARK JOSEPH MAYTORENA;MICHAEL SWEDA
2262184,2527410,A116385255961235,RISE,"HUSZAR, EDMOND",HUSZAR EDMOND ETIEN
2267576,2227834,A229149335620738,RISE,"MILLS, ALEXANDER",MILLS ALEXANDER
2268111,3003964,A632469569751774,RISE,BLACKWELL/JOHNSON,CHADWICK JOHNSON;SAMUEL BLACKWELL
2268198,3003964,A249760551707601,RISE,BLACKWELL/JOHNSON,CHADWICK JOHNSON;SAMUEL ALEXANDER BLACKWELL IV
2268266,2426136,A176615731876524,RISE ABOVE,"BRANTLEY, STEVEN",BRANTLEY STEVEN
2268360,3136222,A742736812517595,RISE ABOVE,MCNUTT/XAVIER/KUMAGAI/ALEXANDER/MILLER,BRAD XAVIER;DAVID ALEXANDER;DUSTIN MILLER;MICHAEL KUMAGAI;TIMOTHY MCNUTT
2268763,144840,A464734477095478,RISE HIGH,LEVELS,GARRELTS GERARD;GOLDSTEIN ARI;LEVELS BENJAMIN
2269508,249588,A257502971277441,RISE UP,"FOLK, SHAWN",FOLK SHAWN
2269600,2396985,A939193661184874,RISE UP,"BROWN, DANIEL",BROWN TIMOTHY;CLEARY DANIEL
2269905,12150,A763977992525115,RISE UP,DONOGHUE/FREDRICK/GALLAGHER/HANSON/KUSPA,CAROLINE KUSPA;NATHAN ANTHONY FREDRICK;ZACK DONOGHUE;BRIAN JAMES GALLAGHER;ROBERT HAROLD HANSON
2270274,677270,A526260392902538,RISING INSIDE,GOSS/TERRELL,ELI HENRY GOSS;HARRISON B TERRELL
2270280,3075327,A427609104022595,RISING MOON,"TRIVELLATO, GIORDANO","GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2270296,2442158,A400725155020686,RISING STAR,"TRIVELLATO, GIORDANO","GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2270301,2442158,A252095972824906,RISING STAR,"TRIVELLATO, GIORDANO","GIORDANO TRIVELLATO, SACCHETTO GIULIANO, TOBACCO MUSIC EDITION"
2270330,2859785,A875254583092094,RISING STAR  CHAKRA MUSIC FOR CHAKRA BALANCING,TRIVELLATO,GIORDANO TRIVELLATO;GIULIANO SACCHETTO
2270370,2859799,A436627486646491,RISING SUN,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2270550,2859811,A513970260691958,RISING WINDS (YOGA SONGS),TRIVELLATO,SACCHETTO GIULIANO/TRIVELLATO GIORDANO
2270565,161980,A921439550192564,RISK IT ALL,"LAMOTHE, ISIDORE",GAWAIN BRACY;ISIDORE JOSEPH LAMOTHE;KYLE COLEMAN;BABOO DARABUKA;SEVADA DAVOODIAN;MICHAELA SHILOH;HILAN ABDULLA
2270616,2481046,A507717782589497,RITES OF PASSAGE,"RIOUX, ERIN",ERIN MICHAEL RIOUX
2270647,2859833,A577299640509284,RITMO CONTINUO,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2270648,2859835,A868508193623336,RITMO DANCE (MUSICA ELECTRO LATINA),TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2270664,2859838,A755462445621255,RITMO DE TAMBORES,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO, TOBACCO MUSIC EDITION"
2270677,2859858,A948125098275307,RITMO SUAVE,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO, TOBACCO MUSIC EDITION"
2270678,2859859,A844490621506944,RITMO SUAVE Y RELAJANTE,TRIVELLATO,"GIORDANO TRIVELLATO, TOBACCO MUSIC EDITION, SACCHETTO GIULIANO"
2271209,2387583,A617039857808873,RITZVILLE,LUKIN/MCLAUGHLIN/PETERS/TURNER,LUKIN  MATTHEW D;MCLAUGHLIN  MARK T;PETERS  DANIEL JOE;TURNER  STEVEN NEIL
2271219,3098096,A111976031052560,RIVAL THE EMINENT,MACMILLAN/BALDWIN/LUVINER,KEVIN GORMAN BALDWIN;LAWRENCE ARNELL MACMILLAN;VINCENT  LUVINER
2271320,13183,A500874235950452,RIVER,DONOGHUE/FREDRICK/GALLAGHER/HANSON/KUSPA,DONOGHUE;FREDRICK;GALLAGHER;HANSON;KUSPA
2271881,2859888,A130547813236596,RIVER (NATURE SOUNDS),TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
2271903,2369858,A233098583813738,RIVER DREAMER,"WESSON, DONALD",WESSON DONALD
